Ssiderea046003	K10599
Ssiderea004306	K24936
Ssiderea026173	K05330
Ssiderea041773	K15280
Ssiderea050053	K01623
Ssiderea047655	K04142
Ssiderea054740	K03902
Ssiderea002197	K23095
Ssiderea033182	K06826
Ssiderea007355	K05636
Ssiderea005583	K17046
Ssiderea037539	K23621
Ssiderea018826	K00635
Ssiderea031223	K02329
Ssiderea019780	K12654
Ssiderea018842	K09331
Ssiderea035043	K11253
Ssiderea022163	K11154
Ssiderea053380	K02988
Ssiderea028146	K04202
Ssiderea035536	K08470
Ssiderea028241	K04286
Ssiderea003032	K07375
Ssiderea000250	K04417
Ssiderea024298	K08375
Ssiderea054562	K24980
Ssiderea036016	K04160
Ssiderea044426	K13376
Ssiderea023880	K19906
Ssiderea007149	K08794
Ssiderea028619	K04307
Ssiderea054613	K17548
Ssiderea054147	K20131
Ssiderea042649	K00461
Ssiderea023020	K17383
Ssiderea052907	K06792
Ssiderea024300	K04221
Ssiderea054079	K12200
Ssiderea019363	K23491
Ssiderea033979	K17592
Ssiderea054866	K16911
Ssiderea050403	K05181
Ssiderea046670	K17941
Ssiderea035584	K10349
Ssiderea018599	K00968
Ssiderea028278	K04287
Ssiderea008558	K09624
Ssiderea039298	K09304
Ssiderea008488	K07427
Ssiderea047904	K20368
Ssiderea010964	K24936
Ssiderea036442	K10605
Ssiderea035867	K04285
Ssiderea035023	K17341
Ssiderea043473	K24936
Ssiderea035397	K04994
Ssiderea001647	K23437
Ssiderea022091	K25471
Ssiderea008856	K02995
Ssiderea017107	K04593
Ssiderea004198	K14072
Ssiderea043947	K00415
Ssiderea021289	K11974
Ssiderea023894	K14464
Ssiderea044795	K04136
Ssiderea040684	K04967
Ssiderea051394	K19951
Ssiderea030515	K17307
Ssiderea032515	K27318
Ssiderea051099	K19363
Ssiderea023892	K14464
Ssiderea013026	K00059
Ssiderea045662	K20840
Ssiderea047617	K12948
Ssiderea057625	K28034
Ssiderea052205	K08031
Ssiderea000210	K08292
Ssiderea034330	K03544
Ssiderea010268	K12035
Ssiderea025119	K14395
Ssiderea014277	K12389
Ssiderea015862	K09657
Ssiderea005261	K06630
Ssiderea038601	K07189
Ssiderea004890	K14963
Ssiderea018055	K01020
Ssiderea051950	K04441
Ssiderea012296	K18486
Ssiderea001682	K19931
Ssiderea035050	K04168
Ssiderea045633	K18164
Ssiderea014026	K24936
Ssiderea029516	K22790
Ssiderea029271	K01902
Ssiderea035188	K25358
Ssiderea000339	K02030
Ssiderea039047	K24431
Ssiderea038686	K06826
Ssiderea036320	K16551
Ssiderea058703	K19674
Ssiderea034268	K22614
Ssiderea057477	K14863
Ssiderea040507	K18401
Ssiderea041881	K10260
Ssiderea042554	K01017
Ssiderea040193	K01794
Ssiderea054731	K09634
Ssiderea052640	K09848
Ssiderea024603	K11141
Ssiderea000758	K20655
Ssiderea009452	K13026
Ssiderea017706	K13199
Ssiderea004364	K26269
Ssiderea003717	K08375
Ssiderea055865	K00714
Ssiderea044402	K04515
Ssiderea057758	K17953
Ssiderea043998	K10412
Ssiderea023784	K18166
Ssiderea034139	K24255
Ssiderea020507	K05502
Ssiderea029680	K05691
Ssiderea039215	K06236
Ssiderea027512	K23345
Ssiderea005294	K08509
Ssiderea005264	K00228
Ssiderea000546	K10380
Ssiderea008884	K05094
Ssiderea007134	K04223
Ssiderea048349	K04285
Ssiderea59718	K07497
Ssiderea008783	K12667
Ssiderea003756	K04828
Ssiderea055874	K13046
Ssiderea005911	K04247
Ssiderea015672	K07440
Ssiderea019172	K11252
Ssiderea019102	K04604
Ssiderea048624	K04988
Ssiderea004523	K27624
Ssiderea054303	K03899
Ssiderea020417	K00453
Ssiderea025817	K12132
Ssiderea002607	K12567
Ssiderea62405	K24675
Ssiderea038618	K11428
Ssiderea020934	K07923
Ssiderea052243	K04630
Ssiderea007120	K10355
Ssiderea046522	K07819
Ssiderea001628	K23544
Ssiderea035286	K14618
Ssiderea055254	K00744
Ssiderea006846	K03676
Ssiderea004889	K24062
Ssiderea008812	K00753
Ssiderea025545	K05181
Ssiderea020409	K01493
Ssiderea009568	K04144
Ssiderea026301	K18809
Ssiderea015125	K12890
Ssiderea001443	K09255
Ssiderea044184	K08596
Ssiderea055622	K13698
Ssiderea054017	K24764
Ssiderea033106	K24936
Ssiderea015881	K13341
Ssiderea013828	K19801
Ssiderea016614	K01019
Ssiderea026651	K10799
Ssiderea001364	K14726
Ssiderea029696	K22816
Ssiderea025636	K05034
Ssiderea006122	K04552
Ssiderea014541	K14549
Ssiderea008774	K02908
Ssiderea023238	K23092
Ssiderea008925	K10874
Ssiderea039265	K22503
Ssiderea005453	K16273
Ssiderea036121	K09228
Ssiderea039453	K14072
Ssiderea043377	K00810
Ssiderea024990	K05463
Ssiderea044761	K09640
Ssiderea055292	K00699
Ssiderea045367	K05502
Ssiderea050937	K05956
Ssiderea054570	K10268
Ssiderea035859	K04150
Ssiderea057449	K17253
Ssiderea035366	K14074
Ssiderea052473	K10277
Ssiderea032052	K13704
Ssiderea018813	K01349
Ssiderea005289	K18592
Ssiderea036658	K03681
Ssiderea051386	K04095
Ssiderea61057	K24464
Ssiderea048183	K12132
Ssiderea038726	K04362
Ssiderea046055	K15074
Ssiderea055544	K17904
Ssiderea023779	K18166
Ssiderea010225	K12035
Ssiderea001469	K04892
Ssiderea007099	K15425
Ssiderea040515	K11978
Ssiderea014650	K01148
Ssiderea022685	K07912
Ssiderea007467	K10520
Ssiderea042821	K03008
Ssiderea018187	K16583
Ssiderea025227	K20721
Ssiderea039884	K22614
Ssiderea025789	K18032
Ssiderea025953	K27816
Ssiderea028483	K17592
Ssiderea021129	K00814
Ssiderea003312	K23732
Ssiderea017934	K04550
Ssiderea047371	K04255
Ssiderea60909	K12076
Ssiderea008753	K17493
Ssiderea049590	K09228
Ssiderea029672	K04266
Ssiderea010286	K21630
Ssiderea039593	K18749
Ssiderea011944	K23958
Ssiderea017680	K24337
Ssiderea057255	K01939
Ssiderea043924	K10427
Ssiderea028319	K20628
Ssiderea023251	K09305
Ssiderea037999	K03173
Ssiderea003413	K11253
Ssiderea044656	K11161
Ssiderea029362	K24835
Ssiderea008316	K06754
Ssiderea029254	K21988
Ssiderea030498	K00753
Ssiderea022888	K04255
Ssiderea021879	K15340
Ssiderea008354	K15115
Ssiderea036731	K09207
Ssiderea029645	K24788
Ssiderea016069	K11844
Ssiderea012628	K05673
Ssiderea012640	K00940
Ssiderea044343	K25359
Ssiderea014143	K04253
Ssiderea018091	K03899
Ssiderea014432	K03245
Ssiderea050059	K20308
Ssiderea031537	K01456
Ssiderea022176	K18740
Ssiderea037530	K23994
Ssiderea031698	K08844
Ssiderea018507	K06754
Ssiderea048168	K06825
Ssiderea052675	K07409
Ssiderea057940	K11373
Ssiderea056161	K19360
Ssiderea022801	K01869
Ssiderea021644	K18587
Ssiderea051228	K16578
Ssiderea040597	K07282
Ssiderea62528	K01262
Ssiderea003513	K19513
Ssiderea61569	K09553
Ssiderea010207	K12035
Ssiderea009542	K02926
Ssiderea042753	K13151
Ssiderea025771	K05695
Ssiderea59329	K04224
Ssiderea019912	K04267
Ssiderea000317	K15168
Ssiderea59850	K24437
Ssiderea046913	K14349
Ssiderea048497	K17890
Ssiderea041643	K13099
Ssiderea035380	K15283
Ssiderea001386	K13596
Ssiderea039305	K09305
Ssiderea013603	K02150
Ssiderea005459	K11699
Ssiderea021789	K14050
Ssiderea004454	K06795
Ssiderea034923	K07937
Ssiderea010068	K11583
Ssiderea029415	K15633
Ssiderea027008	K12035
Ssiderea60833	K24927
Ssiderea022491	K27391
Ssiderea054899	K01025
Ssiderea051222	K04142
Ssiderea058067	K23820
Ssiderea043575	K11487
Ssiderea009265	K06560
Ssiderea055191	K24125
Ssiderea032228	K12489
Ssiderea023915	K10180
Ssiderea021306	K01711
Ssiderea028500	K17339
Ssiderea055883	K06724
Ssiderea025233	K25168
Ssiderea038853	K00645
Ssiderea020147	K05052
Ssiderea045326	K04852
Ssiderea004867	K02258
Ssiderea015137	K11502
Ssiderea000165	K17403
Ssiderea048620	K17543
Ssiderea030307	K00512
Ssiderea048771	K06252
Ssiderea019813	K24936
Ssiderea007836	K23961
Ssiderea004437	K05312
Ssiderea032406	K00670
Ssiderea042792	K26545
Ssiderea009985	K08991
Ssiderea019047	K06794
Ssiderea048383	K04150
Ssiderea051996	K14009
Ssiderea044456	K09570
Ssiderea030215	K01050
Ssiderea027781	K22790
Ssiderea032660	K04988
Ssiderea015260	K23868
Ssiderea009998	K22078
Ssiderea042491	K08056
Ssiderea003583	K03022
Ssiderea59946	K10628
Ssiderea016051	K14354
Ssiderea027771	K00544
Ssiderea041819	K06569
Ssiderea039817	K03097
Ssiderea050800	K14686
Ssiderea009554	K05673
Ssiderea016559	K17572
Ssiderea049224	K25805
Ssiderea006766	K02540
Ssiderea004756	K14717
Ssiderea025649	K05034
Ssiderea023547	K04287
Ssiderea019122	K11428
Ssiderea040197	K15338
Ssiderea053004	K10691
Ssiderea031756	K14694
Ssiderea010088	K05695
Ssiderea049071	K03595
Ssiderea051738	K06255
Ssiderea026228	K00750
Ssiderea007761	K19013
Ssiderea003725	K07207
Ssiderea011062	K12831
Ssiderea057856	K15015
Ssiderea034685	K17732
Ssiderea033283	K24901
Ssiderea026187	K08491
Ssiderea001515	K01135
Ssiderea025650	K10631
Ssiderea027595	K16542
Ssiderea039699	K06255
Ssiderea60346	K10380
Ssiderea024830	K10277
Ssiderea038815	K07379
Ssiderea021373	K17509
Ssiderea016689	K25533
Ssiderea047302	K02105
Ssiderea052833	K18586
Ssiderea015596	K06989
Ssiderea019805	K24936
Ssiderea033390	K00461
Ssiderea022517	K07763
Ssiderea012197	K06265
Ssiderea044781	K09318
Ssiderea019134	K16288
Ssiderea052984	K01737
Ssiderea020643	K05312
Ssiderea011988	K19478
Ssiderea015535	K21917
Ssiderea046511	K07819
Ssiderea043751	K01313
Ssiderea033748	K04919
Ssiderea050567	K04285
Ssiderea004896	K18258
Ssiderea001756	K13719
Ssiderea052260	K00477
Ssiderea010434	K20526
Ssiderea001540	K01667
Ssiderea017576	K04294
Ssiderea025177	K21437
Ssiderea056818	K17592
Ssiderea009051	K25773
Ssiderea002083	K07379
Ssiderea036562	K14440
Ssiderea026622	K04984
Ssiderea035939	K00234
Ssiderea018457	K11254
Ssiderea007200	K15279
Ssiderea59658	K25700
Ssiderea009221	K04967
Ssiderea055337	K05034
Ssiderea056642	K11254
Ssiderea045128	K04398
Ssiderea056520	K14284
Ssiderea015838	K02872
Ssiderea025105	K24436
Ssiderea031666	K24794
Ssiderea011820	K05502
Ssiderea043717	K12026
Ssiderea017784	K14322
Ssiderea054280	K02503
Ssiderea037526	K24511
Ssiderea053343	K14571
Ssiderea032434	K19921
Ssiderea038305	K25610
Ssiderea009415	K26539
Ssiderea038360	K12858
Ssiderea037774	K01017
Ssiderea011056	K01415
Ssiderea010508	K19467
Ssiderea044858	K14292
Ssiderea017304	K04799
Ssiderea001658	K09044
Ssiderea042105	K24936
Ssiderea006981	K08375
Ssiderea055303	K09666
Ssiderea61763	K07497
Ssiderea024989	K05463
Ssiderea001352	K15030
Ssiderea025037	K01772
Ssiderea050956	K19360
Ssiderea007493	K12865
Ssiderea021634	K02553
Ssiderea036747	K00207
Ssiderea012723	K15109
Ssiderea003682	K01245
Ssiderea018694	K04223
Ssiderea039719	K04988
Ssiderea044117	K26157
Ssiderea038626	K06058
Ssiderea015159	K11851
Ssiderea020035	K04814
Ssiderea033212	K07834
Ssiderea048230	K09669
Ssiderea024972	K10280
Ssiderea019635	K04266
Ssiderea055261	K19360
Ssiderea015531	K21765
Ssiderea022541	K07189
Ssiderea011738	K25435
Ssiderea61332	K07497
Ssiderea032329	K08657
Ssiderea044687	K23720
Ssiderea020654	K06848
Ssiderea010011	K13295
Ssiderea023519	K02295
Ssiderea039206	K14072
Ssiderea026983	K15976
Ssiderea012527	K19947
Ssiderea003907	K05673
Ssiderea039613	K15015
Ssiderea026011	K14546
Ssiderea046839	K13963
Ssiderea019087	K08574
Ssiderea017964	K03875
Ssiderea025254	K06462
Ssiderea003094	K04874
Ssiderea022571	K23961
Ssiderea049063	K12035
Ssiderea036808	K04593
Ssiderea035626	K04142
Ssiderea007451	K15502
Ssiderea049486	K02370
Ssiderea020627	K06851
Ssiderea000715	K12757
Ssiderea042398	K00720
Ssiderea012921	K02295
Ssiderea001958	K12883
Ssiderea022908	K08409
Ssiderea009529	K00108
Ssiderea043582	K07868
Ssiderea039355	K02921
Ssiderea015474	K15277
Ssiderea047206	K23450
Ssiderea022937	K04358
Ssiderea034299	K10061
Ssiderea015550	K00015
Ssiderea013454	K02997
Ssiderea056931	K22943
Ssiderea041246	K12567
Ssiderea023212	K28153
Ssiderea018089	K24464
Ssiderea036994	K01020
Ssiderea036152	K20630
Ssiderea010654	K04600
Ssiderea044200	K13753
Ssiderea045602	K00963
Ssiderea028269	K22210
Ssiderea031993	K08857
Ssiderea014152	K00753
Ssiderea040903	K19511
Ssiderea050599	K14616
Ssiderea009426	K04378
Ssiderea050005	K19944
Ssiderea021973	K12824
Ssiderea012407	K21435
Ssiderea040857	K17341
Ssiderea030014	K02891
Ssiderea025657	K11153
Ssiderea041894	K24483
Ssiderea030053	K21403
Ssiderea028027	K24348
Ssiderea038869	K24437
Ssiderea000414	K04142
Ssiderea59752	K07497
Ssiderea016381	K13106
Ssiderea029230	K04266
Ssiderea020261	K08031
Ssiderea029843	K00512
Ssiderea050056	K09705
Ssiderea053791	K10642
Ssiderea039185	K24936
Ssiderea052364	K04605
Ssiderea003795	K05673
Ssiderea029578	K07855
Ssiderea045999	K04398
Ssiderea033761	K20180
Ssiderea019279	K07532
Ssiderea015902	K17341
Ssiderea016078	K01077
Ssiderea003599	K03320
Ssiderea053932	K04266
Ssiderea013809	K24936
Ssiderea034089	K04829
Ssiderea010361	K12470
Ssiderea046416	K11254
Ssiderea044541	K04968
Ssiderea058093	K04606
Ssiderea003928	K02328
Ssiderea004711	K19499
Ssiderea056010	K17689
Ssiderea006199	K13963
Ssiderea040466	K24431
Ssiderea024791	K07885
Ssiderea046558	K07998
Ssiderea044398	K03255
Ssiderea042202	K22402
Ssiderea051632	K09228
Ssiderea015307	K11088
Ssiderea022987	K00274
Ssiderea046842	K13963
Ssiderea009586	K10669
Ssiderea011174	K08117
Ssiderea013485	K19480
Ssiderea043760	K05121
Ssiderea018713	K04316
Ssiderea012567	K06252
Ssiderea017872	K11150
Ssiderea000180	K24469
Ssiderea014887	K04392
Ssiderea056808	K17592
Ssiderea045813	K00913
Ssiderea036598	K01102
Ssiderea038421	K09322
Ssiderea029741	K01135
Ssiderea002907	K07841
Ssiderea057965	K08547
Ssiderea031766	K04203
Ssiderea033090	K17408
Ssiderea052400	K22384
Ssiderea050942	K15445
Ssiderea013005	K02367
Ssiderea027278	K03173
Ssiderea046210	K14072
Ssiderea039679	K04134
Ssiderea019611	K12654
Ssiderea031596	K27391
Ssiderea049743	K10316
Ssiderea056335	K04358
Ssiderea005690	K02734
Ssiderea047613	K19360
Ssiderea016571	K08378
Ssiderea022048	K04828
Ssiderea021286	K04681
Ssiderea035878	K04160
Ssiderea054371	K10260
Ssiderea006510	K24508
Ssiderea000687	K09228
Ssiderea018905	K02355
Ssiderea032348	K23972
Ssiderea050672	K06563
Ssiderea022410	K09214
Ssiderea004859	K12834
Ssiderea041991	K13907
Ssiderea050415	K08465
Ssiderea034167	K12848
Ssiderea057481	K12311
Ssiderea039284	K02953
Ssiderea045900	K22078
Ssiderea010117	K24465
Ssiderea025706	K05695
Ssiderea049056	K13748
Ssiderea057806	K01110
Ssiderea034229	K22754
Ssiderea053610	K15614
Ssiderea042042	K12375
Ssiderea046740	K24982
Ssiderea006552	K17341
Ssiderea60168	K08632
Ssiderea049003	K08671
Ssiderea039858	K23257
Ssiderea009333	K04361
Ssiderea012038	K04160
Ssiderea049601	K04170
Ssiderea020961	K07918
Ssiderea020551	K14072
Ssiderea048438	K11494
Ssiderea003076	K09216
Ssiderea020251	K14074
Ssiderea017810	K18752
Ssiderea038872	K17545
Ssiderea043991	K05692
Ssiderea049169	K02981
Ssiderea001612	K08790
Ssiderea018337	K25421
Ssiderea056904	K20994
Ssiderea004239	K04424
Ssiderea024932	K25409
Ssiderea047139	K08844
Ssiderea032982	K20718
Ssiderea020029	K16288
Ssiderea019491	K08664
Ssiderea022106	K04919
Ssiderea006313	K11140
Ssiderea002026	K09255
Ssiderea055415	K06825
Ssiderea61226	K07497
Ssiderea015190	K15449
Ssiderea022701	K01135
Ssiderea053262	K16729
Ssiderea009356	K25537
Ssiderea039760	K04144
Ssiderea048600	K06068
Ssiderea027815	K11416
Ssiderea012275	K08375
Ssiderea042782	K08375
Ssiderea050125	K27569
Ssiderea003377	K09608
Ssiderea013392	K08961
Ssiderea035795	K05200
Ssiderea008978	K10059
Ssiderea015102	K20103
Ssiderea042560	K01017
Ssiderea034065	K13912
Ssiderea005077	K04224
Ssiderea053019	K01056
Ssiderea002188	K01539
Ssiderea034722	K04375
Ssiderea036532	K00889
Ssiderea014187	K24794
Ssiderea044263	K14434
Ssiderea041942	K11155
Ssiderea050493	K24065
Ssiderea015059	K24835
Ssiderea005268	K00228
Ssiderea054941	K11981
Ssiderea040202	K09577
Ssiderea038722	K06560
Ssiderea038633	K15260
Ssiderea038588	K11251
Ssiderea050892	K12733
Ssiderea032798	K04163
Ssiderea045578	K05765
Ssiderea022046	K04828
Ssiderea032700	K04988
Ssiderea001414	K09608
Ssiderea003474	K23663
Ssiderea001651	K00771
Ssiderea005713	K23847
Ssiderea001249	K25802
Ssiderea010171	K10408
Ssiderea034762	K02187
Ssiderea033756	K24936
Ssiderea026120	K07904
Ssiderea012789	K05402
Ssiderea053675	K22147
Ssiderea025763	K05695
Ssiderea025496	K02183
Ssiderea048488	K12165
Ssiderea025207	K23092
Ssiderea023509	K19410
Ssiderea044648	K15049
Ssiderea016062	K05901
Ssiderea006328	K09022
Ssiderea037827	K07819
Ssiderea018102	K17307
Ssiderea011242	K16676
Ssiderea049205	K14304
Ssiderea012146	K12162
Ssiderea009977	K04912
Ssiderea001181	K17341
Ssiderea046658	K02210
Ssiderea040289	K12181
Ssiderea018359	K05695
Ssiderea046777	K01755
Ssiderea011462	K00461
Ssiderea032248	K08544
Ssiderea012864	K13137
Ssiderea003434	K11253
Ssiderea056509	K01489
Ssiderea046683	K01135
Ssiderea046583	K09405
Ssiderea040179	K03902
Ssiderea020971	K07923
Ssiderea043973	K24990
Ssiderea055344	K25738
Ssiderea009599	K04150
Ssiderea59694	K23203
Ssiderea025076	K02930
Ssiderea019525	K01262
Ssiderea046426	K05111
Ssiderea042436	K00281
Ssiderea023727	K08399
Ssiderea035104	K14434
Ssiderea029373	K03654
Ssiderea025943	K25358
Ssiderea019344	K17336
Ssiderea040612	K23489
Ssiderea002967	K17341
Ssiderea019866	K24822
Ssiderea057197	K00913
Ssiderea049555	K10408
Ssiderea007967	K02318
Ssiderea055235	K00699
Ssiderea000202	K18183
Ssiderea038821	K07379
Ssiderea050433	K10268
Ssiderea010494	K06841
Ssiderea010554	K27816
Ssiderea010532	K00799
Ssiderea006424	K10742
Ssiderea021892	K06643
Ssiderea006203	K00273
Ssiderea006977	K04571
Ssiderea052210	K06241
Ssiderea033313	K11803
Ssiderea002204	K00598
Ssiderea055228	K04628
Ssiderea006542	K13963
Ssiderea016470	K04224
Ssiderea009590	K09385
Ssiderea050186	K04266
Ssiderea034090	K09355
Ssiderea001507	K12968
Ssiderea056316	K04362
Ssiderea026618	K10302
Ssiderea050656	K06767
Ssiderea030475	K05125
Ssiderea037473	K11643
Ssiderea032394	K08409
Ssiderea046617	K00547
Ssiderea002297	K21917
Ssiderea055669	K03871
Ssiderea048575	K06070
Ssiderea048090	K04367
Ssiderea044199	K13212
Ssiderea047703	K10642
Ssiderea031631	K09340
Ssiderea029269	K14072
Ssiderea046462	K05110
Ssiderea038850	K02449
Ssiderea033470	K14611
Ssiderea020108	K10104
Ssiderea053749	K08810
Ssiderea012823	K09228
Ssiderea023905	K00699
Ssiderea005860	K20129
Ssiderea027536	K12812
Ssiderea024829	K06221
Ssiderea006215	K18274
Ssiderea033861	K11492
Ssiderea014920	K08132
Ssiderea024110	K19721
Ssiderea014304	K03068
Ssiderea017120	K18204
Ssiderea053649	K14293
Ssiderea041428	K17339
Ssiderea027227	K24936
Ssiderea043503	K09848
Ssiderea038111	K03870
Ssiderea051138	K12811
Ssiderea001165	K19511
Ssiderea002333	K11447
Ssiderea009422	K08694
Ssiderea006845	K03676
Ssiderea007717	K13985
Ssiderea038777	K07517
Ssiderea031958	K09365
Ssiderea048477	K02605
Ssiderea002709	K12567
Ssiderea012271	K08683
Ssiderea016691	K02357
Ssiderea033498	K14326
Ssiderea005421	K07935
Ssiderea039599	K15310
Ssiderea054890	K01014
Ssiderea028757	K10746
Ssiderea002791	K26934
Ssiderea003925	K15216
Ssiderea019464	K20181
Ssiderea023819	K09318
Ssiderea005005	K24936
Ssiderea004602	K05673
Ssiderea054937	K09552
Ssiderea029118	K12618
Ssiderea033258	K24869
Ssiderea029545	K17689
Ssiderea008257	K23296
Ssiderea035630	K04142
Ssiderea034471	K12389
Ssiderea039070	K22816
Ssiderea048077	K04989
Ssiderea007259	K06768
Ssiderea033192	K23543
Ssiderea59315	K10900
Ssiderea030177	K10144
Ssiderea052684	K10997
Ssiderea037729	K00331
Ssiderea015873	K08631
Ssiderea016929	K24464
Ssiderea001955	K18411
Ssiderea026287	K27905
Ssiderea021578	K20029
Ssiderea001881	K14434
Ssiderea003430	K11252
Ssiderea057279	K04309
Ssiderea020357	K14800
Ssiderea037339	K01395
Ssiderea025986	K08029
Ssiderea035340	K08288
Ssiderea002358	K17341
Ssiderea025696	K16353
Ssiderea018048	K01599
Ssiderea048992	K08961
Ssiderea009272	K08815
Ssiderea038351	K18703
Ssiderea052389	K08132
Ssiderea018280	K12393
Ssiderea054463	K17920
Ssiderea006267	K19511
Ssiderea017392	K13249
Ssiderea015865	K09657
Ssiderea005023	K04984
Ssiderea010371	K24338
Ssiderea012801	K02127
Ssiderea056512	K14308
Ssiderea048055	K04985
Ssiderea053135	K06238
Ssiderea055582	K01338
Ssiderea002250	K03032
Ssiderea001686	K23400
Ssiderea032914	K08056
Ssiderea055000	K08187
Ssiderea007332	K01017
Ssiderea028349	K04989
Ssiderea023653	K00121
Ssiderea020637	K23956
Ssiderea026299	K23336
Ssiderea021212	K01365
Ssiderea040920	K09228
Ssiderea001065	K11429
Ssiderea030015	K09553
Ssiderea013746	K01201
Ssiderea042513	K19029
Ssiderea023775	K10272
Ssiderea057460	K16506
Ssiderea018492	K14563
Ssiderea050232	K16569
Ssiderea042064	K03364
Ssiderea004400	K13806
Ssiderea049433	K00627
Ssiderea002750	K05704
Ssiderea026213	K04266
Ssiderea008234	K23296
Ssiderea024434	K04507
Ssiderea015554	K20402
Ssiderea043387	K22791
Ssiderea050473	K04967
Ssiderea011758	K25435
Ssiderea026281	K18424
Ssiderea046901	K14457
Ssiderea017977	K04594
Ssiderea028673	K00135
Ssiderea026026	K06778
Ssiderea035234	K06580
Ssiderea042262	K11508
Ssiderea029457	K22790
Ssiderea044007	K09396
Ssiderea042482	K06847
Ssiderea037402	K00033
Ssiderea032146	K16488
Ssiderea017560	K06238
Ssiderea035608	K00505
Ssiderea005877	K07380
Ssiderea054450	K13528
Ssiderea020185	K06058
Ssiderea054716	K09641
Ssiderea021027	K06754
Ssiderea015613	K09228
Ssiderea044009	K20176
Ssiderea012281	K04739
Ssiderea010079	K03027
Ssiderea015846	K24135
Ssiderea042841	K20795
Ssiderea011875	K20632
Ssiderea031812	K04201
Ssiderea017520	K00008
Ssiderea009317	K04989
Ssiderea007014	K14411
Ssiderea006018	K25587
Ssiderea029306	K04160
Ssiderea035031	K23092
Ssiderea021565	K13868
Ssiderea016277	K06238
Ssiderea008476	K06792
Ssiderea030579	K08292
Ssiderea005769	K13216
Ssiderea055065	K16669
Ssiderea001531	K02947
Ssiderea007634	K09409
Ssiderea040730	K17341
Ssiderea004765	K15015
Ssiderea047524	K05502
Ssiderea004195	K14072
Ssiderea046835	K13710
Ssiderea033669	K04144
Ssiderea050583	K05695
Ssiderea032522	K20352
Ssiderea028819	K27816
Ssiderea005295	K12459
Ssiderea042443	K20838
Ssiderea014797	K01637
Ssiderea032996	K14079
Ssiderea039967	K12362
Ssiderea040934	K17341
Ssiderea048171	K24464
Ssiderea000796	K03068
Ssiderea027421	K22754
Ssiderea59300	K07497
Ssiderea013414	K13649
Ssiderea59236	K00471
Ssiderea050052	K23499
Ssiderea045370	K06260
Ssiderea055183	K10297
Ssiderea028329	K24436
Ssiderea046856	K00901
Ssiderea022083	K27082
Ssiderea036291	K09848
Ssiderea055133	K04362
Ssiderea005465	K11699
Ssiderea000785	K03902
Ssiderea037168	K06255
Ssiderea012715	K06792
Ssiderea000008	K24478
Ssiderea051077	K24974
Ssiderea018453	K11254
Ssiderea051339	K05673
Ssiderea029661	K06792
Ssiderea046277	K23257
Ssiderea040586	K07282
Ssiderea046480	K01396
