Ssiderea246914	K01301
Ssiderea278053	K19636
Ssiderea258646	K23541
Ssiderea258671	K09848
Ssiderea236889	K00010
Ssiderea210492	K01769
Ssiderea245702	K02168
Ssiderea267264	K08568
Ssiderea255214	K00921
Ssiderea263243	K11859
Ssiderea227383	K23285
Ssiderea220506	K02433
Ssiderea216762	K12035
Ssiderea267178	K07497
Ssiderea490904	K04043
Ssiderea239274	K24738
Ssiderea256802	K06237
Ssiderea267485	K14163
Ssiderea158529	K22754
Ssiderea200630	K14314
Ssiderea142834	K10809
Ssiderea241702	K10949
Ssiderea241296	K07883
Ssiderea249762	K11461
Ssiderea263675	K03654
Ssiderea250300	K11306
Ssiderea212408	K05093
Ssiderea267687	K05048
Ssiderea235160	K05870
Ssiderea239234	K12021
Ssiderea256505	K14300
Ssiderea247033	K00383
Ssiderea554781	K01379
Ssiderea251671	K25548
Ssiderea204931	K12311
Ssiderea247551	K19986
Ssiderea258700	K15305
Ssiderea255010	K06172
Ssiderea220883	K02163
Ssiderea261380	K12035
Ssiderea263422	K03626
Ssiderea258210	K04707
Ssiderea266636	K22656
Ssiderea264737	K00671
Ssiderea239844	K02925
Ssiderea257371	K03283
Ssiderea252962	K17592
Ssiderea218605	K15142
Ssiderea231754	K02986
Ssiderea261074	K04831
Ssiderea255374	K15127
Ssiderea246747	K04832
Ssiderea263948	K01412
Ssiderea255565	K08745
Ssiderea261095	K14206
Ssiderea254100	K05668
Ssiderea162113	K06233
Ssiderea227521	K08597
Ssiderea247872	K04392
Ssiderea236690	K17307
Ssiderea262145	K09881
Ssiderea258903	K04739
Ssiderea257981	K02842
Ssiderea256954	K24749
Ssiderea223597	K24936
Ssiderea250066	K14072
Ssiderea248881	K10846
Ssiderea40868	K03234
Ssiderea260864	K20872
Ssiderea205498	K04362
Ssiderea270543	K12316
Ssiderea246077	K02873
Ssiderea226203	K02030
Ssiderea248252	K04043
Ssiderea214871	K07426
Ssiderea241497	K05760
Ssiderea237414	K18486
Ssiderea233132	K02318
Ssiderea248671	K03256
Ssiderea235087	K17562
Ssiderea258977	K04501
Ssiderea267232	K17341
Ssiderea247529	K16302
Ssiderea257183	K24971
Ssiderea260365	K08105
Ssiderea594665	K04990
Ssiderea261148	K14026
Ssiderea229814	K06664
Ssiderea267763	K11262
Ssiderea230001	K24835
Ssiderea246160	K19827
Ssiderea221319	K04362
Ssiderea259309	K04513
Ssiderea557376	K19527
Ssiderea228433	K21052
Ssiderea268226	K24936
Ssiderea247715	K03102
Ssiderea227243	K16767
Ssiderea247427	K14395
Ssiderea226524	K10457
Ssiderea246771	K20819
Ssiderea211212	K09629
Ssiderea252118	K20173
Ssiderea260682	K03242
Ssiderea259686	K00573
Ssiderea262526	K23628
Ssiderea247181	K08202
Ssiderea243983	K14999
Ssiderea267911	K08967
Ssiderea218218	K25700
Ssiderea243519	K14810
Ssiderea231952	K23605
Ssiderea262030	K15010
Ssiderea263302	K24936
Ssiderea247724	K08637
Ssiderea265224	K01229
Ssiderea316812	K24553
Ssiderea249907	K20630
Ssiderea260530	K24751
Ssiderea271293	K23544
Ssiderea256864	K13912
Ssiderea267905	K00508
Ssiderea251663	K10367
Ssiderea237068	K00016
Ssiderea236136	K20498
Ssiderea249914	K22402
Ssiderea259295	K26116
Ssiderea269103	K04511
Ssiderea305081	K02183
Ssiderea249281	K23038
Ssiderea229588	K17268
Ssiderea260582	K04134
Ssiderea249647	K10478
Ssiderea254646	K04984
Ssiderea271278	K12849
Ssiderea265725	K25058
Ssiderea249325	K01836
Ssiderea264013	K16669
Ssiderea246203	K08808
Ssiderea242220	K10842
Ssiderea260605	K23628
Ssiderea236232	K04231
Ssiderea167530	K06825
Ssiderea242610	K21877
Ssiderea164023	K19636
Ssiderea360504	K10408
Ssiderea263173	K13985
Ssiderea149056	K17592
Ssiderea222287	K07378
Ssiderea252223	K11141
Ssiderea270088	K17293
Ssiderea250372	K10776
Ssiderea245490	K04424
Ssiderea214066	K04712
Ssiderea225212	K10464
Ssiderea235476	K10182
Ssiderea249475	K03320
Ssiderea512091	K04606
Ssiderea248148	K26169
Ssiderea231795	K01737
Ssiderea252858	K04499
Ssiderea266041	K03066
Ssiderea263648	K16488
Ssiderea185461	K14572
Ssiderea270152	K05678
Ssiderea471311	K03002
Ssiderea268241	K05849
Ssiderea246285	K23151
Ssiderea238924	K25656
Ssiderea257844	K01772
Ssiderea269732	K02156
Ssiderea230792	K14072
Ssiderea217605	K10478
Ssiderea221342	K26141
Ssiderea245658	K09442
Ssiderea268566	K16482
Ssiderea270128	K02906
Ssiderea338665	K16743
Ssiderea235234	K04708
Ssiderea235610	K00365
Ssiderea249012	K04729
Ssiderea258418	K07441
Ssiderea251683	K00799
Ssiderea266225	K22611
Ssiderea261569	K04892
Ssiderea268104	K02207
Ssiderea227883	K14963
Ssiderea219008	K10280
Ssiderea242958	K10901
Ssiderea269089	K26111
Ssiderea249793	K05592
Ssiderea227382	K22314
Ssiderea232201	K19873
Ssiderea244028	K10308
Ssiderea219601	K16353
Ssiderea232826	K06569
Ssiderea268448	K01444
Ssiderea248882	K17544
Ssiderea260515	K24478
Ssiderea594197	K04990
Ssiderea229388	K07497
Ssiderea260564	K08726
Ssiderea232856	K06580
Ssiderea245213	K19511
Ssiderea23643	K19970
Ssiderea198109	K06560
Ssiderea254233	K01641
Ssiderea232666	K12861
Ssiderea265095	K05695
Ssiderea233274	K06252
Ssiderea245424	K04892
Ssiderea256946	K18465
Ssiderea69150	K17307
Ssiderea228275	K00665
Ssiderea256556	K08495
Ssiderea270161	K22659
Ssiderea254957	K11858
Ssiderea226435	K17306
Ssiderea249801	K12302
Ssiderea250088	K01464
Ssiderea270185	K07497
Ssiderea260099	K24469
Ssiderea255203	K00729
Ssiderea256912	K08202
Ssiderea257035	K12365
Ssiderea182633	K08133
Ssiderea265524	K10779
Ssiderea265081	K14307
Ssiderea259506	K21554
Ssiderea219785	K14376
Ssiderea264254	K16728
Ssiderea263636	K09228
Ssiderea258988	K13051
Ssiderea267521	K20493
Ssiderea242476	K12309
Ssiderea294743	K05181
Ssiderea230284	K24744
Ssiderea178237	K02541
Ssiderea260070	K04497
Ssiderea234306	K24032
Ssiderea252152	K22290
Ssiderea234619	K00611
Ssiderea261513	K19036
Ssiderea436729	K03283
Ssiderea248409	K17255
Ssiderea525798	K04851
Ssiderea225613	K15135
Ssiderea228472	K03417
Ssiderea253634	K17535
Ssiderea201084	K03231
Ssiderea243546	K24065
Ssiderea217173	K25533
Ssiderea225566	K03871
Ssiderea220598	K07189
Ssiderea392006	K23691
Ssiderea261205	K23330
Ssiderea259140	K10153
Ssiderea264183	K13342
Ssiderea55772	K05034
Ssiderea180070	K02993
Ssiderea247061	K17635
Ssiderea264955	K07766
Ssiderea232691	K05546
Ssiderea229519	K09522
Ssiderea241965	K06226
Ssiderea235913	K01476
Ssiderea212359	K07747
Ssiderea260115	K16571
Ssiderea225445	K07874
Ssiderea243182	K20795
Ssiderea246370	K11428
Ssiderea262818	K23625
Ssiderea256839	K04728
Ssiderea263449	K08683
Ssiderea262104	K10642
Ssiderea253164	K13133
Ssiderea227707	K09848
Ssiderea212076	K05201
Ssiderea217260	K08439
Ssiderea267930	K02934
Ssiderea240175	K24835
Ssiderea255277	K23820
Ssiderea433619	K04077
Ssiderea261003	K01142
Ssiderea244197	K00252
Ssiderea248996	K05312
Ssiderea238971	K21436
Ssiderea267158	K22790
Ssiderea220324	K11494
Ssiderea254104	K07899
Ssiderea311172	K10891
Ssiderea270048	K00289
Ssiderea268073	K16535
Ssiderea247922	K08798
Ssiderea259574	K05719
Ssiderea243220	K13161
Ssiderea249752	K00851
Ssiderea262139	K12827
Ssiderea260994	K16676
Ssiderea263015	K22990
Ssiderea259774	K00326
Ssiderea240512	K16506
Ssiderea252915	K15278
Ssiderea259085	K07497
Ssiderea247243	K23398
Ssiderea238642	K22198
Ssiderea160010	K19026
Ssiderea243312	K01711
Ssiderea211655	K24936
Ssiderea236994	K05312
Ssiderea263732	K06485
Ssiderea467262	K14590
Ssiderea247623	K08801
Ssiderea234474	K11807
Ssiderea249622	K02729
Ssiderea234608	K06176
Ssiderea271558	K07880
Ssiderea267383	K17914
Ssiderea241955	K21768
Ssiderea220515	K00413
Ssiderea136913	K24759
Ssiderea249872	K07427
Ssiderea540203	K14573
Ssiderea229535	K10755
Ssiderea251434	K13780
Ssiderea222208	K00463
Ssiderea271663	K19327
Ssiderea554050	K08380
Ssiderea259585	K13278
Ssiderea238015	K25079
Ssiderea243174	K07984
Ssiderea239886	K01759
Ssiderea251523	K25473
Ssiderea240396	K13237
Ssiderea206912	K19527
Ssiderea54016	K23958
Ssiderea190151	K04615
Ssiderea235688	K10573
Ssiderea243752	K18740
Ssiderea352867	K00615
Ssiderea175443	K22754
Ssiderea228325	K17341
Ssiderea244818	K20408
Ssiderea206972	K16724
Ssiderea145542	K05863
Ssiderea218341	K23313
Ssiderea251235	K09441
Ssiderea220990	K11538
Ssiderea180888	K06841
Ssiderea107324	K00699
Ssiderea265561	K07561
Ssiderea265705	K10615
Ssiderea128050	K09503
Ssiderea236945	K15103
Ssiderea92312	K02866
Ssiderea149912	K02030
Ssiderea265480	K01672
Ssiderea265305	K07198
Ssiderea190118	K24734
Ssiderea261602	K11858
Ssiderea254323	K12872
Ssiderea264705	K12489
Ssiderea239785	K09662
Ssiderea251452	K05048
Ssiderea215626	K05673
Ssiderea247238	K06269
Ssiderea221278	K02896
Ssiderea231494	K12343
Ssiderea238444	K01112
Ssiderea245556	K17972
Ssiderea256429	K13045
Ssiderea271927	K12567
Ssiderea264384	K09855
Ssiderea250359	K24762
Ssiderea226703	K12573
Ssiderea238575	K00408
Ssiderea236694	K09228
Ssiderea274212	K24473
Ssiderea257374	K15332
Ssiderea260350	K12348
Ssiderea241568	K25441
Ssiderea266155	K23491
Ssiderea232592	K07478
Ssiderea245855	K06676
Ssiderea221408	K00720
Ssiderea257832	K04988
Ssiderea259011	K14616
Ssiderea256630	K11728
Ssiderea245308	K04978
Ssiderea223283	K14071
Ssiderea232332	K10268
Ssiderea202611	K10408
Ssiderea257194	K01187
Ssiderea260437	K09232
Ssiderea314813	K18466
Ssiderea157131	K12567
Ssiderea252335	K13163
Ssiderea253869	K16480
Ssiderea257613	K19907
Ssiderea240430	K08637
Ssiderea242298	K12602
Ssiderea265251	K04638
Ssiderea569663	K06183
Ssiderea261235	K20474
Ssiderea227646	K10730
Ssiderea229132	K03873
Ssiderea259844	K11459
Ssiderea228640	K24936
Ssiderea264321	K01135
Ssiderea259217	K00797
Ssiderea245155	K17577
Ssiderea192582	K01301
Ssiderea239739	K10380
Ssiderea260873	K14016
Ssiderea245199	K11972
Ssiderea268013	K12818
Ssiderea266425	K01277
Ssiderea239749	K02183
Ssiderea460768	K10443
Ssiderea271519	K13912
Ssiderea268211	K14836
Ssiderea221231	K09608
Ssiderea173710	K12815
Ssiderea264597	K22128
Ssiderea251583	K22869
Ssiderea238512	K10875
Ssiderea269283	K03654
Ssiderea261902	K07521
Ssiderea264991	K14684
Ssiderea227001	K08375
Ssiderea260449	K05034
Ssiderea241089	K14827
Ssiderea257951	K11661
Ssiderea266570	K20028
Ssiderea255744	K20167
Ssiderea266915	K11438
Ssiderea237559	K24099
Ssiderea261249	K12616
Ssiderea248709	K25612
Ssiderea156722	K01488
Ssiderea173019	K14792
Ssiderea231473	K25006
Ssiderea248589	K05757
Ssiderea258386	K24260
Ssiderea257415	K05901
Ssiderea265202	K07573
Ssiderea238204	K23362
Ssiderea263300	K11857
Ssiderea149459	K09632
Ssiderea253327	K01637
Ssiderea270660	K09487
Ssiderea225411	K09067
Ssiderea267545	K14709
Ssiderea254611	K16475
Ssiderea246469	K23677
Ssiderea261453	K18408
Ssiderea264533	K05678
Ssiderea261412	K16866
Ssiderea261362	K01556
Ssiderea260442	K14297
Ssiderea240751	K16810
Ssiderea235151	K20408
Ssiderea243279	K23554
Ssiderea229381	K03144
Ssiderea261872	K12478
Ssiderea269469	K03174
Ssiderea193649	K25493
Ssiderea279049	K25041
Ssiderea233450	K03512
Ssiderea248898	K00814
Ssiderea256269	K00913
Ssiderea222469	K07965
Ssiderea474495	K01596
Ssiderea245621	K21919
Ssiderea254830	K24483
Ssiderea253227	K01557
Ssiderea253948	K20403
Ssiderea258021	K09848
Ssiderea254667	K24687
Ssiderea246719	K03374
Ssiderea191201	K01019
Ssiderea266134	K08202
Ssiderea257963	K21198
Ssiderea236928	K16570
Ssiderea220533	K12035
Ssiderea264089	K09232
Ssiderea179661	K18740
Ssiderea264777	K00232
Ssiderea267934	K25806
Ssiderea55426	K08626
Ssiderea187961	K22754
Ssiderea264079	K00901
Ssiderea210739	K11791
Ssiderea100167	K06560
Ssiderea260265	K14539
Ssiderea237644	K10746
Ssiderea261643	K09257
Ssiderea183730	K24734
Ssiderea225999	K11997
Ssiderea42194	K14163
Ssiderea241073	K07497
Ssiderea253349	K05680
Ssiderea240666	K01464
Ssiderea53960	K14157
Ssiderea260733	K07914
Ssiderea260081	K23224
Ssiderea244743	K17346
Ssiderea224276	K06563
Ssiderea265179	K22754
Ssiderea221633	K24431
Ssiderea263570	K24469
Ssiderea145405	K10380
Ssiderea249579	K23994
Ssiderea258449	K01065
Ssiderea253686	K00108
Ssiderea257635	K16743
Ssiderea237018	K12581
Ssiderea574192	K17279
Ssiderea260159	K05048
Ssiderea265852	K22937
Ssiderea313768	K14206
Ssiderea247476	K24936
Ssiderea236544	K17286
Ssiderea215614	K04266
Ssiderea195801	K04876
Ssiderea267889	K14616
Ssiderea259237	K24778
Ssiderea266563	K13045
Ssiderea234814	K24852
Ssiderea262082	K12132
Ssiderea268874	K17277
Ssiderea88627	K00744
Ssiderea261309	K01262
Ssiderea264581	K17341
Ssiderea267302	K09553
Ssiderea263499	K23333
Ssiderea251224	K09288
Ssiderea235753	K04266
Ssiderea250961	K17614
Ssiderea221362	K04239
Ssiderea259072	K24793
Ssiderea219106	K11426
Ssiderea266769	K16728
Ssiderea240289	K04809
Ssiderea257191	K09083
Ssiderea237243	K03877
Ssiderea251053	K19787
Ssiderea268142	K05094
Ssiderea249433	K08803
Ssiderea225790	K09326
Ssiderea265091	K25441
Ssiderea265654	K01948
Ssiderea253771	K20305
Ssiderea269870	K07497
Ssiderea261973	K01135
Ssiderea270383	K00548
Ssiderea195212	K22754
Ssiderea248779	K02330
Ssiderea244895	K15014
Ssiderea234386	K13236
Ssiderea246585	K05287
Ssiderea159444	K06252
Ssiderea214876	K10256
Ssiderea265511	K07497
Ssiderea266093	K18180
Ssiderea199289	K06278
Ssiderea250500	K09497
Ssiderea267473	K03955
Ssiderea242065	K11314
Ssiderea18127	K04852
Ssiderea269914	K02184
Ssiderea269085	K19467
Ssiderea254749	K11141
Ssiderea421208	K01794
Ssiderea267017	K20307
Ssiderea250329	K03454
Ssiderea256768	K05036
Ssiderea266580	K03327
Ssiderea211078	K01135
Ssiderea259957	K22937
Ssiderea232643	K14072
Ssiderea260302	K06491
Ssiderea295758	K06558
Ssiderea218647	K22557
Ssiderea258173	K13866
Ssiderea250636	K03593
Ssiderea262776	K24737
Ssiderea292160	K12445
Ssiderea235243	K01715
Ssiderea266546	K16578
Ssiderea286784	K05313
Ssiderea243404	K10144
Ssiderea277005	K03575
Ssiderea241600	K00898
Ssiderea223241	K02354
Ssiderea268912	K17352
Ssiderea246388	K04224
Ssiderea229104	K07937
Ssiderea244437	K09527
Ssiderea263553	K20175
Ssiderea256563	K16475
Ssiderea585739	K17572
Ssiderea271130	K04433
Ssiderea250753	K05642
Ssiderea267838	K10424
Ssiderea250097	K10280
Ssiderea225597	K14077
Ssiderea223299	K06711
Ssiderea229123	K07497
Ssiderea254072	K01415
Ssiderea259906	K09624
Ssiderea268265	K15043
Ssiderea226707	K19408
Ssiderea558496	K19467
Ssiderea257828	K20683
Ssiderea255000	K04919
Ssiderea252081	K07378
Ssiderea266589	K08827
Ssiderea265666	K14972
Ssiderea500709	K05045
Ssiderea177458	K18598
Ssiderea248341	K24813
Ssiderea258049	K00744
Ssiderea256274	K12275
Ssiderea230056	K04266
Ssiderea213592	K04134
Ssiderea270704	K02137
Ssiderea248872	K00933
Ssiderea213517	K06699
Ssiderea268113	K16606
Ssiderea201918	K07901
Ssiderea178099	K20099
Ssiderea177411	K18487
Ssiderea101037	K07752
Ssiderea244776	K10380
Ssiderea198044	K16506
Ssiderea265809	K19656
Ssiderea391979	K16768
Ssiderea237075	K11088
Ssiderea248454	K06176
Ssiderea248124	K04468
Ssiderea225917	K00306
Ssiderea243816	K10765
Ssiderea268350	K10088
Ssiderea259264	K17339
Ssiderea258002	K10455
Ssiderea227040	K18269
Ssiderea206752	K01952
Ssiderea229092	K01324
Ssiderea265062	K00710
Ssiderea229937	K14611
Ssiderea205254	K11840
Ssiderea261086	K05036
Ssiderea270193	K04600
Ssiderea269299	K05094
Ssiderea251172	K17535
Ssiderea263066	K11068
Ssiderea269403	K05121
Ssiderea270808	K06491
Ssiderea257912	K10260
Ssiderea219143	K04266
Ssiderea252176	K11883
Ssiderea229332	K22128
Ssiderea238217	K24482
Ssiderea190732	K10896
Ssiderea241976	K09372
Ssiderea228102	K20795
Ssiderea239698	K00733
Ssiderea221382	K01183
Ssiderea207298	K12388
Ssiderea341416	K12391
Ssiderea243715	K23847
Ssiderea242926	K05093
Ssiderea77771	K04375
Ssiderea246150	K09180
Ssiderea227918	K01014
Ssiderea243078	K02180
Ssiderea254989	K10754
Ssiderea245900	K11462
Ssiderea242668	K06252
Ssiderea231155	K03260
Ssiderea247862	K15162
Ssiderea224420	K13748
Ssiderea260602	K09604
Ssiderea226323	K09228
Ssiderea231460	K02925
Ssiderea237710	K13988
Ssiderea257105	K12190
Ssiderea213831	K04153
Ssiderea230458	K04176
Ssiderea174613	K04459
Ssiderea260541	K24678
Ssiderea249251	K12597
Ssiderea241894	K05502
Ssiderea221539	K08375
Ssiderea261044	K12365
Ssiderea259596	K08034
Ssiderea256695	K06633
Ssiderea229787	K05692
Ssiderea244279	K11975
Ssiderea266371	K04593
Ssiderea253111	K13752
Ssiderea263566	K15152
Ssiderea271646	K20813
Ssiderea259983	K23223
Ssiderea257999	K22808
Ssiderea234517	K23905
Ssiderea255546	K15429
Ssiderea239772	K01113
Ssiderea231826	K13696
Ssiderea220258	K01016
Ssiderea246929	K22790
Ssiderea242889	K23210
Ssiderea271431	K24392
Ssiderea257153	K01349
Ssiderea257463	K09216
Ssiderea242584	K19868
Ssiderea239657	K01135
Ssiderea252293	K03099
Ssiderea238405	K15275
Ssiderea253954	K18024
Ssiderea249513	K16339
Ssiderea258206	K04990
Ssiderea227887	K06754
Ssiderea161985	K02866
Ssiderea220273	K05673
Ssiderea249309	K23859
Ssiderea48099	K25700
Ssiderea269472	K01195
Ssiderea232063	K10686
Ssiderea196200	K14780
Ssiderea258683	K13190
Ssiderea4989	K02927
Ssiderea232573	K05931
Ssiderea252645	K13116
Ssiderea254912	K25425
Ssiderea267686	K04487
Ssiderea225383	K11991
Ssiderea576066	K06316
Ssiderea215596	K00546
Ssiderea244640	K01074
Ssiderea261806	K08840
Ssiderea227863	K08132
Ssiderea263641	K01301
Ssiderea228233	K12184
Ssiderea269592	K02985
Ssiderea267310	K11577
Ssiderea259892	K20290
Ssiderea219092	K17766
Ssiderea239627	K09705
Ssiderea222491	K24997
Ssiderea226213	K02981
Ssiderea446038	K04615
Ssiderea247261	K19480
Ssiderea268405	K19573
Ssiderea264733	K00907
Ssiderea260624	K04358
Ssiderea222960	K11805
Ssiderea243257	K19328
Ssiderea254974	K06766
Ssiderea266347	K06092
Ssiderea240045	K03953
Ssiderea245057	K24915
Ssiderea244159	K00857
Ssiderea271829	K02599
Ssiderea245039	K19373
Ssiderea230369	K01265
Ssiderea220796	K01265
Ssiderea258828	K20407
Ssiderea238491	K00721
Ssiderea154098	K04988
Ssiderea225758	K10420
Ssiderea263464	K01231
Ssiderea205872	K01681
Ssiderea239989	K05849
Ssiderea219869	K08913
Ssiderea271405	K20300
Ssiderea262286	K10277
Ssiderea238431	K20101
Ssiderea271532	K24437
Ssiderea238843	K08385
Ssiderea238451	K14072
Ssiderea240720	K04874
Ssiderea570390	K25939
Ssiderea250840	K04247
Ssiderea245185	K10455
Ssiderea267365	K25700
Ssiderea230978	K14015
Ssiderea231906	K20364
Ssiderea250756	K04984
Ssiderea257845	K14297
Ssiderea241826	K19201
Ssiderea270043	K04375
Ssiderea262558	K24734
Ssiderea250249	K18399
Ssiderea75997	K04892
Ssiderea249330	K06530
Ssiderea260912	K07765
Ssiderea268495	K03654
Ssiderea245627	K06756
Ssiderea236361	K10808
Ssiderea232740	K16469
Ssiderea239242	K13122
Ssiderea271550	K00344
Ssiderea262952	K19677
Ssiderea242651	K22823
Ssiderea271506	K06491
Ssiderea208818	K01527
Ssiderea244508	K04362
Ssiderea223370	K09503
Ssiderea11466	K14391
Ssiderea234108	K23344
Ssiderea56311	K18180
Ssiderea140099	K04988
Ssiderea207958	K16219
Ssiderea425245	K06114
Ssiderea237340	K09109
Ssiderea226029	K03798
Ssiderea390637	K18667
Ssiderea246703	K10298
Ssiderea11256	K07998
Ssiderea255537	K00088
Ssiderea249593	K08202
Ssiderea51191	K02925
Ssiderea216290	K06630
Ssiderea230613	K21862
Ssiderea176294	K09624
Ssiderea270831	K10773
Ssiderea271973	K11127
Ssiderea239119	K05760
Ssiderea217487	K05673
Ssiderea268959	K01142
Ssiderea267377	K05126
Ssiderea589374	K08621
Ssiderea244421	K11849
Ssiderea256083	K10478
Ssiderea265894	K26169
Ssiderea267923	K04601
Ssiderea145545	K14165
Ssiderea253378	K10393
Ssiderea264407	K12605
Ssiderea222079	K25358
Ssiderea242708	K07904
Ssiderea196970	K04984
Ssiderea263980	K15837
Ssiderea222417	K12823
Ssiderea268449	K18038
Ssiderea264438	K10345
Ssiderea270436	K17730
Ssiderea230674	K03175
Ssiderea248960	K09646
Ssiderea243159	K17425
Ssiderea199190	K24029
Ssiderea262742	K05673
Ssiderea261582	K01897
Ssiderea229305	K21914
Ssiderea239159	K23390
Ssiderea256785	K02677
Ssiderea234882	K08638
Ssiderea220833	K05702
Ssiderea428446	K10408
Ssiderea263163	K01951
Ssiderea259781	K02999
Ssiderea250059	K00624
Ssiderea244207	K10457
Ssiderea268515	K00315
Ssiderea241650	K17689
Ssiderea221691	K12021
Ssiderea257011	K16186
Ssiderea271493	K23026
Ssiderea53341	K16743
Ssiderea247396	K16342
Ssiderea230136	K25614
Ssiderea262255	K23503
Ssiderea44990	K16197
Ssiderea252929	K02936
Ssiderea259181	K13985
Ssiderea363064	K02112
Ssiderea227242	K07232
Ssiderea253030	K17544
Ssiderea525216	K03353
Ssiderea253772	K23257
Ssiderea216587	K00542
Ssiderea221563	K06793
Ssiderea250855	K07827
Ssiderea235783	K12350
Ssiderea249175	K04984
Ssiderea235857	K01565
Ssiderea227065	K09414
Ssiderea271025	K07562
Ssiderea266740	K11847
Ssiderea268537	K10408
Ssiderea255074	K02961
Ssiderea250325	K00772
Ssiderea236620	K03341
Ssiderea259758	K15437
Ssiderea266022	K01620
Ssiderea246889	K04515
Ssiderea240813	K10521
Ssiderea199477	K04809
Ssiderea258273	K12182
Ssiderea265127	K16782
Ssiderea233101	K03105
Ssiderea243198	K04513
Ssiderea263257	K19026
Ssiderea199774	K01462
Ssiderea263443	K09608
Ssiderea240639	K21971
Ssiderea242770	K01663
Ssiderea228042	K04984
Ssiderea268278	K24793
Ssiderea265471	K13783
Ssiderea267856	K11699
Ssiderea264930	K19036
Ssiderea253056	K01620
Ssiderea234956	K12813
Ssiderea252381	K16312
Ssiderea209622	K00799
Ssiderea259760	K14388
Ssiderea255895	K02374
Ssiderea237534	K20876
Ssiderea268813	K09533
Ssiderea262976	K14640
Ssiderea227552	K25547
Ssiderea241645	K04892
Ssiderea245253	K17428
Ssiderea256751	K06252
Ssiderea252977	K10737
Ssiderea233648	K10447
Ssiderea219475	K14638
Ssiderea237645	K23424
Ssiderea261970	K20281
Ssiderea270352	K15108
Ssiderea264074	K24940
Ssiderea253024	K01755
Ssiderea399814	K17279
Ssiderea261313	K05695
Ssiderea259775	K03232
Ssiderea226108	K24936
Ssiderea250896	K13539
Ssiderea260294	K17265
Ssiderea280494	K02866
Ssiderea241368	K11313
Ssiderea263284	K16938
Ssiderea198865	K05673
Ssiderea235517	K04809
Ssiderea269610	K04550
Ssiderea236491	K16452
Ssiderea244233	K18529
Ssiderea343283	K10809
Ssiderea241922	K17336
Ssiderea234468	K24469
Ssiderea233526	K07378
Ssiderea270824	K22371
Ssiderea231981	K24032
Ssiderea240801	K24936
Ssiderea234204	K06777
Ssiderea266785	K18849
Ssiderea239618	K08624
Ssiderea220451	K19073
Ssiderea257411	K17257
Ssiderea258464	K18327
Ssiderea241959	K11275
Ssiderea247274	K18398
Ssiderea160679	K24431
Ssiderea253424	K17606
Ssiderea234540	K04930
Ssiderea271544	K16914
Ssiderea242673	K10766
Ssiderea219908	K00600
Ssiderea241909	K06928
Ssiderea264412	K05543
Ssiderea239007	K00699
Ssiderea209932	K14165
