Ssiderea243376	K05681
Ssiderea261690	K05635
Ssiderea255088	K05701
Ssiderea260630	K10408
Ssiderea258889	K10594
Ssiderea233272	K13866
Ssiderea236900	K08504
Ssiderea113141	K10223
Ssiderea245040	K09106
Ssiderea257724	K04594
Ssiderea226169	K10408
Ssiderea258704	K01537
Ssiderea262392	K11414
Ssiderea343276	K06233
Ssiderea253410	K11974
Ssiderea252137	K17302
Ssiderea253402	K06756
Ssiderea241268	K06180
Ssiderea236072	K07422
Ssiderea260151	K24928
Ssiderea242819	K00599
Ssiderea242525	K22503
Ssiderea214853	K05051
Ssiderea209296	K04079
Ssiderea253668	K08621
Ssiderea218013	K00878
Ssiderea277541	K09571
Ssiderea260089	K12852
Ssiderea203626	K17341
Ssiderea257714	K05208
Ssiderea215902	K10595
Ssiderea256982	K13181
Ssiderea216862	K17601
Ssiderea259473	K13510
Ssiderea257416	K23881
Ssiderea257875	K18437
Ssiderea243212	K18466
Ssiderea261078	K23400
Ssiderea259984	K16731
Ssiderea255006	K22561
Ssiderea258562	K19914
Ssiderea249332	K10656
Ssiderea247643	K14347
Ssiderea202848	K18533
Ssiderea214743	K02998
Ssiderea260469	K23697
Ssiderea255853	K01045
Ssiderea254900	K10380
Ssiderea257775	K04974
Ssiderea2243	K13010
Ssiderea261301	K22324
Ssiderea257797	K14802
Ssiderea245982	K20994
Ssiderea147127	K10178
Ssiderea250606	K10410
Ssiderea229999	K23901
Ssiderea109125	K00312
Ssiderea254580	K10300
Ssiderea259257	K00510
Ssiderea246179	K04534
Ssiderea226990	K01641
Ssiderea185428	K19899
Ssiderea258880	K04362
Ssiderea242845	K02357
Ssiderea189184	K08776
Ssiderea263537	K24734
Ssiderea249422	K08637
Ssiderea202816	K00927
Ssiderea247057	K20822
Ssiderea255957	K09479
Ssiderea432030	K01025
Ssiderea341873	K03257
Ssiderea206445	K14072
Ssiderea76710	K13179
Ssiderea244051	K24419
Ssiderea235947	K25857
Ssiderea258893	K08073
Ssiderea258649	K07232
Ssiderea257625	K06618
Ssiderea244082	K03320
Ssiderea236036	K06711
Ssiderea157993	K10380
Ssiderea256742	K01693
Ssiderea109251	K00464
Ssiderea241608	K25441
Ssiderea239018	K04512
Ssiderea256977	K16795
Ssiderea249929	K01148
Ssiderea255823	K07297
Ssiderea426936	K19882
Ssiderea257790	K11319
Ssiderea246816	K15538
Ssiderea103735	K12373
Ssiderea250550	K01050
Ssiderea263803	K22371
Ssiderea218638	K05858
Ssiderea231382	K07497
Ssiderea254489	K23966
Ssiderea255318	K12813
Ssiderea258496	K22804
Ssiderea255944	K08399
Ssiderea68434	K14784
Ssiderea245152	K25129
Ssiderea248072	K04914
Ssiderea229716	K13280
Ssiderea262858	K14163
Ssiderea251385	K22562
Ssiderea261899	K20067
Ssiderea254619	K26219
Ssiderea244296	K16687
Ssiderea248861	K10394
Ssiderea238617	K00544
Ssiderea240682	K10106
Ssiderea196227	K04612
Ssiderea212636	K19760
Ssiderea231882	K10901
Ssiderea233724	K02541
Ssiderea250892	K10902
Ssiderea262970	K23956
Ssiderea93792	K13164
Ssiderea262233	K04437
Ssiderea259908	K12841
Ssiderea261033	K09595
Ssiderea261322	K12180
Ssiderea238967	K20368
Ssiderea228365	K06723
Ssiderea264809	K10418
Ssiderea253792	K02432
Ssiderea246129	K25421
Ssiderea229025	K10380
Ssiderea140349	K17341
Ssiderea232934	K02868
Ssiderea254762	K16056
Ssiderea245917	K08958
Ssiderea258441	K01939
Ssiderea236134	K12035
Ssiderea368567	K11251
Ssiderea209099	K08380
Ssiderea257116	K24891
Ssiderea255856	K02599
Ssiderea259374	K10838
Ssiderea234112	K15381
Ssiderea252508	K09585
Ssiderea246198	K18123
Ssiderea129671	K02266
Ssiderea247603	K20367
Ssiderea260812	K18655
Ssiderea227374	K02264
Ssiderea215311	K03953
Ssiderea260338	K14961
Ssiderea158989	K00545
Ssiderea251105	K10427
Ssiderea262339	K10457
Ssiderea254378	K04445
Ssiderea263263	K23491
Ssiderea254967	K24525
Ssiderea244634	K18162
Ssiderea248771	K04437
Ssiderea259621	K09103
Ssiderea258792	K21956
Ssiderea122304	K06630
Ssiderea251044	K01017
Ssiderea241185	K08547
Ssiderea237608	K05198
Ssiderea246371	K00261
Ssiderea252303	K24632
Ssiderea253724	K21769
Ssiderea247943	K00515
Ssiderea47743	K08035
Ssiderea220473	K03660
Ssiderea247951	K18398
Ssiderea239892	K24690
Ssiderea254040	K25780
Ssiderea241843	K01065
Ssiderea262244	K00753
Ssiderea263215	K05220
Ssiderea223569	K24682
Ssiderea252253	K11997
Ssiderea254930	K10408
Ssiderea256322	K12373
Ssiderea288780	K01379
Ssiderea257157	K12819
Ssiderea244165	K14725
Ssiderea306366	K19375
Ssiderea234041	K09407
Ssiderea260556	K05701
Ssiderea258142	K24385
Ssiderea258764	K04362
Ssiderea186624	K04077
Ssiderea242242	K05673
Ssiderea251403	K06530
Ssiderea236568	K05673
Ssiderea258582	K17902
Ssiderea255234	K00814
Ssiderea249797	K15180
Ssiderea256312	K05687
Ssiderea254026	K11662
Ssiderea257964	K24124
Ssiderea186003	K17616
Ssiderea260872	K01345
Ssiderea260169	K22860
Ssiderea208012	K25185
Ssiderea184327	K07497
Ssiderea384194	K04612
Ssiderea259486	K09527
Ssiderea225668	K15348
Ssiderea241562	K16174
Ssiderea246076	K16848
Ssiderea228928	K09495
Ssiderea247038	K01672
Ssiderea253913	K17505
Ssiderea240761	K08064
Ssiderea260138	K12375
Ssiderea242417	K10356
Ssiderea217848	K04416
Ssiderea261658	K15261
Ssiderea241592	K05309
Ssiderea261649	K12304
Ssiderea224955	K05285
Ssiderea243106	K10408
Ssiderea195980	K08202
Ssiderea257928	K08961
Ssiderea245077	K07910
Ssiderea320267	K00796
Ssiderea263611	K01889
Ssiderea238672	K12857
Ssiderea242295	K04505
Ssiderea248271	K12897
Ssiderea252615	K05034
Ssiderea255923	K11173
Ssiderea235680	K02902
Ssiderea261681	K25392
Ssiderea251423	K10592
Ssiderea261551	K26162
Ssiderea263191	K17689
Ssiderea250699	K00231
Ssiderea254608	K05717
Ssiderea230553	K20838
Ssiderea261733	K01427
Ssiderea258798	K15198
Ssiderea248717	K17512
Ssiderea474228	K13750
Ssiderea253078	K09223
Ssiderea246450	K00659
Ssiderea261400	K15381
Ssiderea260419	K17339
Ssiderea252914	K11150
Ssiderea181609	K07497
Ssiderea244032	K10753
Ssiderea222180	K02168
Ssiderea246988	K07497
Ssiderea63985	K04429
Ssiderea226500	K03654
Ssiderea252896	K11141
Ssiderea247876	K05110
Ssiderea255415	K06103
Ssiderea198975	K17689
Ssiderea24750	K13412
Ssiderea253553	K10175
Ssiderea245741	K19177
Ssiderea231368	K11390
Ssiderea257969	K23257
Ssiderea261597	K25442
Ssiderea256711	K05218
Ssiderea199263	K08339
Ssiderea272627	K15128
Ssiderea215783	K02542
Ssiderea322940	K18740
Ssiderea260310	K14611
Ssiderea37060	K09623
Ssiderea262453	K16196
Ssiderea257368	K19332
Ssiderea240672	K10408
Ssiderea104938	K14209
Ssiderea248867	K15109
Ssiderea259636	K07497
Ssiderea246881	K08855
Ssiderea167833	K13117
Ssiderea258151	K00962
Ssiderea249596	K00734
Ssiderea232408	K00559
Ssiderea338434	K03283
Ssiderea261487	K16507
Ssiderea247918	K14559
Ssiderea261607	K09209
Ssiderea231665	K01441
Ssiderea242650	K01623
Ssiderea247455	K18423
Ssiderea238586	K06762
Ssiderea5357	K02866
Ssiderea260324	K00654
Ssiderea240101	K03256
Ssiderea237003	K09637
Ssiderea200210	K04367
Ssiderea254157	K22988
Ssiderea258371	K09113
Ssiderea260301	K10656
Ssiderea257401	K12486
Ssiderea226569	K02223
Ssiderea246512	K16310
Ssiderea190385	K08076
Ssiderea206265	K04441
Ssiderea255940	K11108
Ssiderea242686	K24835
Ssiderea257528	K11980
Ssiderea236400	K24627
Ssiderea259169	K14996
Ssiderea260917	K14305
Ssiderea243733	K00318
Ssiderea246792	K07920
Ssiderea257297	K01136
Ssiderea260801	K07497
Ssiderea256478	K23625
Ssiderea260710	K00128
Ssiderea216436	K10408
Ssiderea223262	K01312
Ssiderea260657	K13510
Ssiderea225875	K08568
Ssiderea252129	K20184
Ssiderea249543	K07841
Ssiderea261423	K06679
Ssiderea255685	K10478
Ssiderea257126	K03241
Ssiderea229947	K04170
Ssiderea261583	K16770
Ssiderea260190	K03979
Ssiderea234806	K09641
Ssiderea241204	K23092
Ssiderea154968	K03964
Ssiderea251211	K19366
Ssiderea259246	K17566
Ssiderea253824	K23368
Ssiderea258395	K01079
Ssiderea259162	K11438
Ssiderea181712	K23845
Ssiderea170117	K11188
Ssiderea211952	K03363
Ssiderea237854	K07127
Ssiderea251646	K00551
Ssiderea251338	K10761
Ssiderea201103	K23002
Ssiderea258816	K09606
Ssiderea225260	K00542
Ssiderea253021	K15688
Ssiderea348488	K17570
Ssiderea263794	K05290
Ssiderea255246	K08829
Ssiderea260546	K01251
Ssiderea254420	K09339
Ssiderea243506	K24094
Ssiderea253991	K04249
Ssiderea244496	K24195
Ssiderea255505	K17809
Ssiderea253526	K04433
Ssiderea258039	K17824
Ssiderea182120	K12896
Ssiderea254625	K13201
Ssiderea257040	K03138
Ssiderea257518	K14411
Ssiderea255090	K13136
Ssiderea263484	K23964
Ssiderea219362	K05220
Ssiderea261053	K19525
Ssiderea282021	K01974
Ssiderea254146	K06676
Ssiderea251128	K25079
Ssiderea211389	K17285
Ssiderea285043	K00432
Ssiderea209916	K03522
Ssiderea242401	K12403
Ssiderea210855	K09584
Ssiderea260161	K11165
Ssiderea237389	K02886
Ssiderea236514	K19328
Ssiderea231990	K14326
Ssiderea177422	K04266
Ssiderea205955	K18055
Ssiderea248990	K21814
Ssiderea259582	K04373
Ssiderea255478	K17794
Ssiderea262147	K07497
Ssiderea255572	K24512
Ssiderea200068	K01415
Ssiderea257565	K24469
Ssiderea52454	K05181
Ssiderea232709	K16670
Ssiderea233568	K05312
Ssiderea253659	K01304
Ssiderea259063	K17341
Ssiderea253630	K21423
Ssiderea245411	K13698
Ssiderea237129	K06700
Ssiderea253707	K20190
Ssiderea237724	K04353
Ssiderea257683	K10776
Ssiderea253105	K16686
Ssiderea171278	K20795
Ssiderea253916	K23643
Ssiderea239701	K10884
Ssiderea259327	K07098
Ssiderea198097	K12343
Ssiderea248171	K06126
Ssiderea260245	K05288
Ssiderea257547	K14442
Ssiderea257290	K10362
Ssiderea258058	K20720
Ssiderea229270	K07911
Ssiderea262652	K03654
Ssiderea182925	K21803
Ssiderea252735	K23488
Ssiderea111186	K08439
Ssiderea219905	K02889
Ssiderea259961	K24797
Ssiderea240613	K19939
Ssiderea232424	K09995
Ssiderea257217	K01208
Ssiderea211158	K06974
Ssiderea229750	K17943
Ssiderea260075	K25543
Ssiderea250886	K24098
Ssiderea259142	K22390
Ssiderea217210	K02030
Ssiderea235703	K24893
Ssiderea261860	K19328
Ssiderea256766	K04874
Ssiderea255647	K06226
Ssiderea232112	K24990
Ssiderea126790	K00031
Ssiderea249526	K02599
Ssiderea233186	K04919
Ssiderea124532	K05181
Ssiderea250655	K17571
Ssiderea262225	K14947
Ssiderea244899	K00135
Ssiderea262697	K16471
Ssiderea238977	K05768
Ssiderea232837	K23257
Ssiderea224807	K24469
Ssiderea110815	K04515
Ssiderea254746	K07071
Ssiderea250517	K07755
Ssiderea259744	K23789
Ssiderea259694	K24186
Ssiderea254011	K10454
Ssiderea262385	K10586
Ssiderea255986	K15381
Ssiderea262762	K15255
Ssiderea258509	K10380
Ssiderea370274	K00873
Ssiderea263294	K18468
Ssiderea261581	K12830
Ssiderea234585	K10348
Ssiderea16275	K10635
Ssiderea260387	K10886
Ssiderea247784	K04570
Ssiderea250537	K05312
Ssiderea257880	K12200
Ssiderea248262	K00102
Ssiderea243572	K09553
Ssiderea247987	K16726
Ssiderea171888	K02901
Ssiderea35816	K02256
Ssiderea151900	K02989
Ssiderea243170	K16491
Ssiderea205042	K00573
Ssiderea261294	K01081
Ssiderea252751	K20825
Ssiderea220296	K04150
Ssiderea252389	K16603
Ssiderea254928	K09531
Ssiderea252572	K10308
Ssiderea113282	K13667
Ssiderea244232	K17341
Ssiderea234016	K07422
Ssiderea228918	K08857
Ssiderea164008	K10277
Ssiderea164001	K23847
Ssiderea251878	K05220
Ssiderea259096	K10403
Ssiderea199356	K10809
Ssiderea253066	K24470
Ssiderea245487	K24526
Ssiderea33036	K04160
Ssiderea253588	K12825
Ssiderea227196	K10153
Ssiderea256568	K19029
Ssiderea257017	K01027
Ssiderea251544	K06990
Ssiderea252077	K11456
Ssiderea243427	K17575
Ssiderea256255	K23914
Ssiderea246610	K01206
Ssiderea239788	K07293
Ssiderea250904	K00472
Ssiderea246834	K01052
Ssiderea254333	K24747
Ssiderea103431	K03845
Ssiderea232785	K25551
Ssiderea184308	K06252
Ssiderea258981	K10277
Ssiderea206697	K06095
Ssiderea305524	K15535
Ssiderea249484	K16892
Ssiderea337856	K16751
Ssiderea252238	K20647
Ssiderea229414	K00059
Ssiderea210647	K04163
Ssiderea246564	K14395
Ssiderea248439	K15109
Ssiderea246823	K01186
Ssiderea260110	K13752
Ssiderea223089	K02964
Ssiderea227456	K10425
Ssiderea260206	K23293
Ssiderea251118	K00849
Ssiderea204047	K20406
Ssiderea253403	K03233
Ssiderea27207	K02998
Ssiderea256481	K19179
Ssiderea369802	K07497
Ssiderea262180	K20703
Ssiderea242211	K15127
Ssiderea262828	K21873
Ssiderea240678	K24463
Ssiderea261993	K06530
Ssiderea254358	K01896
Ssiderea251606	K21989
Ssiderea246296	K11143
Ssiderea123223	K05546
Ssiderea213936	K10457
Ssiderea242074	K21878
Ssiderea81236	K02183
Ssiderea260319	K17492
Ssiderea258379	K06947
Ssiderea245193	K10949
Ssiderea296995	K07497
Ssiderea263081	K09553
Ssiderea240899	K11141
Ssiderea249230	K01312
Ssiderea210785	K09223
Ssiderea235174	K04362
Ssiderea190127	K17458
Ssiderea256230	K19511
Ssiderea255991	K03099
Ssiderea242552	K23951
Ssiderea252464	K25139
Ssiderea257590	K22038
Ssiderea250795	K09640
Ssiderea327173	K17686
Ssiderea262552	K14709
Ssiderea248235	K03885
Ssiderea262784	K20456
Ssiderea213705	K02183
Ssiderea230234	K23113
Ssiderea225696	K04534
Ssiderea220512	K10614
Ssiderea244502	K13783
Ssiderea383754	K00789
Ssiderea245090	K20216
Ssiderea252976	K21813
Ssiderea182601	K18327
Ssiderea247017	K21842
Ssiderea357608	K01802
Ssiderea231521	K25802
Ssiderea201231	K04874
Ssiderea248182	K03002
Ssiderea247963	K15281
Ssiderea259854	K24200
Ssiderea259483	K06252
Ssiderea232759	K18274
Ssiderea258167	K15192
Ssiderea244999	K01173
Ssiderea248787	K20655
Ssiderea227125	K18710
Ssiderea248556	K11324
Ssiderea252743	K14716
Ssiderea156857	K24502
Ssiderea262604	K06236
Ssiderea243006	K06277
Ssiderea260691	K09428
Ssiderea263010	K04515
Ssiderea260175	K09083
Ssiderea263528	K05724
Ssiderea256070	K24223
Ssiderea251357	K20072
Ssiderea233359	K20092
Ssiderea258353	K10367
Ssiderea252763	K08864
Ssiderea254274	K17908
Ssiderea259831	K07426
Ssiderea246867	K17770
Ssiderea232208	K15110
Ssiderea247367	K15161
Ssiderea256079	K16506
Ssiderea258346	K24786
Ssiderea240064	K01952
Ssiderea260634	K06825
Ssiderea154338	K02936
Ssiderea261175	K21413
Ssiderea258853	K03068
Ssiderea246658	K15187
Ssiderea252841	K00030
Ssiderea233886	K20640
Ssiderea252114	K12491
Ssiderea215448	K14459
Ssiderea226302	K14648
Ssiderea235603	K07855
Ssiderea256172	K11322
Ssiderea221322	K17300
Ssiderea263691	K22366
Ssiderea260734	K25709
Ssiderea246317	K00008
Ssiderea217651	K03596
Ssiderea262747	K20242
Ssiderea242290	K16309
Ssiderea251860	K01301
Ssiderea260532	K17413
Ssiderea261906	K07497
Ssiderea261279	K11147
Ssiderea240777	K12567
Ssiderea244055	K00710
Ssiderea244338	K09632
Ssiderea233894	K04142
Ssiderea250785	K14387
Ssiderea258323	K00764
Ssiderea262071	K11497
Ssiderea309774	K03260
Ssiderea260082	K19933
Ssiderea253821	K10299
Ssiderea218203	K21767
Ssiderea254637	K10407
Ssiderea19495	K10585
Ssiderea258235	K14544
Ssiderea58095	K02995
Ssiderea248352	K07984
Ssiderea258832	K09334
Ssiderea237347	K08669
Ssiderea94111	K00002
Ssiderea194431	K10500
Ssiderea257332	K01889
Ssiderea247707	K12860
Ssiderea256520	K11251
Ssiderea230037	K03243
Ssiderea253892	K14638
Ssiderea239870	K08796
Ssiderea112176	K15503
Ssiderea202512	K00798
Ssiderea251293	K17493
Ssiderea242990	K07937
Ssiderea260414	K18660
Ssiderea257562	K10847
Ssiderea109897	K03424
Ssiderea251532	K03129
Ssiderea247796	K09304
Ssiderea230440	K23663
Ssiderea247001	K10080
Ssiderea194030	K21970
Ssiderea233316	K04428
Ssiderea231799	K05122
Ssiderea246288	K14779
Ssiderea251038	K00710
Ssiderea257576	K17569
Ssiderea56390	K07889
Ssiderea202288	K17964
Ssiderea257840	K15107
Ssiderea246776	K15032
Ssiderea168382	K24485
Ssiderea257206	K01362
Ssiderea248561	K15109
Ssiderea215635	K20840
Ssiderea125774	K07497
Ssiderea261857	K07497
Ssiderea253252	K02927
Ssiderea253266	K12169
Ssiderea255693	K01135
Ssiderea259721	K08334
Ssiderea255928	K10666
Ssiderea253222	K10756
Ssiderea230515	K02878
Ssiderea250494	K14972
Ssiderea218780	K09537
Ssiderea234139	K08606
Ssiderea258007	K17609
Ssiderea243658	K02516
Ssiderea258601	K24631
Ssiderea259502	K02187
Ssiderea262427	K15440
Ssiderea257805	K07126
Ssiderea248966	K07752
Ssiderea155367	K11426
Ssiderea246326	K00500
Ssiderea262456	K13094
Ssiderea236301	K04830
Ssiderea253615	K24242
Ssiderea224283	K22790
Ssiderea355495	K22125
Ssiderea259793	K22913
Ssiderea257762	K13143
Ssiderea242289	K19882
Ssiderea230501	K00876
Ssiderea253396	K04780
Ssiderea243987	K02868
Ssiderea241923	K14800
Ssiderea237440	K03798
Ssiderea263361	K20092
Ssiderea248144	K23298
Ssiderea248678	K10457
Ssiderea251783	K01922
Ssiderea259177	K05181
Ssiderea251762	K24852
Ssiderea253313	K09552
Ssiderea256133	K10887
Ssiderea226663	K05850
Ssiderea240887	K24927
Ssiderea390009	K06252
Ssiderea262131	K09533
Ssiderea191650	K20795
Ssiderea262317	K14286
Ssiderea239773	K06270
Ssiderea257786	K09851
Ssiderea230269	K10106
Ssiderea260083	K19899
Ssiderea261005	K17360
Ssiderea258419	K01951
Ssiderea240861	K12826
Ssiderea246375	K16659
Ssiderea61791	K05970
Ssiderea236126	K14965
Ssiderea261159	K18082
Ssiderea238689	K10642
Ssiderea224109	K24742
Ssiderea258078	K10087
Ssiderea222818	K24936
Ssiderea254644	K18078
Ssiderea254205	K05610
Ssiderea262497	K18533
Ssiderea356749	K15015
Ssiderea247525	K03115
Ssiderea251166	K23542
Ssiderea238844	K03115
Ssiderea253685	K05761
Ssiderea252739	K14304
Ssiderea262711	K14798
Ssiderea248002	K06874
Ssiderea226320	K00512
Ssiderea262373	K09666
Ssiderea248622	K14012
Ssiderea238509	K17491
Ssiderea256344	K16749
Ssiderea221612	K23334
Ssiderea255898	K07855
Ssiderea256818	K17500
Ssiderea252634	K03030
Ssiderea262118	K07497
Ssiderea260289	K10598
Ssiderea245734	K09267
Ssiderea263642	K22754
Ssiderea260134	K08465
Ssiderea254947	K14026
Ssiderea254793	K04497
Ssiderea253961	K10656
Ssiderea258412	K04358
Ssiderea258288	K01194
Ssiderea222956	K06699
Ssiderea256928	K24835
Ssiderea254856	K20162
Ssiderea252989	K09105
Ssiderea239516	K04144
Ssiderea260280	K18756
Ssiderea255348	K03872
Ssiderea246921	K05122
Ssiderea252805	K05850
Ssiderea310384	K03046
Ssiderea236506	K24835
Ssiderea25800	K10408
Ssiderea348216	K03113
Ssiderea259004	K21121
Ssiderea252728	K00505
Ssiderea243849	K01358
Ssiderea243940	K16513
Ssiderea310640	K00825
Ssiderea239281	K18586
Ssiderea190364	K05312
Ssiderea256779	K17989
Ssiderea260455	K04659
Ssiderea257812	K12404
Ssiderea196515	K04287
Ssiderea225046	K17046
Ssiderea244853	K10875
Ssiderea253727	K17570
Ssiderea255962	K26090
Ssiderea252165	K15167
Ssiderea63946	K00645
Ssiderea241602	K10799
Ssiderea246629	K24929
Ssiderea249202	K09485
Ssiderea254192	K04592
Ssiderea258823	K01052
Ssiderea256861	K10478
Ssiderea251489	K03654
Ssiderea260787	K17583
Ssiderea159486	K24759
Ssiderea259040	K08292
Ssiderea230562	K07207
Ssiderea229216	K14390
Ssiderea221798	K10407
Ssiderea257198	K04594
Ssiderea251746	K09627
Ssiderea217809	K21798
Ssiderea261414	K06825
Ssiderea253437	K08524
Ssiderea226800	K00280
Ssiderea205085	K02957
Ssiderea249357	K07497
Ssiderea228340	K21068
Ssiderea257345	K17914
Ssiderea217177	K12741
Ssiderea261918	K08825
Ssiderea259514	K08823
Ssiderea330706	K10380
Ssiderea110716	K04144
Ssiderea259206	K01613
Ssiderea248025	K14841
Ssiderea236291	K10738
Ssiderea256529	K09106
Ssiderea206792	K22866
Ssiderea260725	K02154
Ssiderea249425	K09173
Ssiderea200458	K09402
Ssiderea249345	K14863
Ssiderea258303	K04424
Ssiderea254326	K10349
Ssiderea246612	K11517
Ssiderea256149	K01324
Ssiderea225542	K10391
Ssiderea258032	K03654
Ssiderea121847	K12445
Ssiderea260666	K00323
Ssiderea260145	K26157
Ssiderea183568	K13667
Ssiderea216018	K07918
Ssiderea260429	K13421
Ssiderea246763	K09174
Ssiderea236574	K18343
Ssiderea258259	K15622
Ssiderea255332	K17935
Ssiderea248888	K13989
Ssiderea241728	K05673
Ssiderea260623	K05312
Ssiderea337623	K06940
Ssiderea257595	K09848
Ssiderea249117	K10703
Ssiderea257350	K06711
Ssiderea243160	K06176
Ssiderea259610	K11248
Ssiderea252032	K02870
Ssiderea153669	K11501
Ssiderea186361	K11791
Ssiderea257076	K01495
Ssiderea326717	K01488
Ssiderea240669	K05740
Ssiderea230317	K23292
Ssiderea260689	K13161
Ssiderea260357	K08036
Ssiderea262860	K11997
Ssiderea259119	K03514
Ssiderea163160	K02268
Ssiderea259619	K02354
Ssiderea262531	K22285
Ssiderea206503	K05692
Ssiderea254167	K24469
Ssiderea234343	K18741
Ssiderea253624	K10595
Ssiderea198495	K09632
Ssiderea252587	K17362
Ssiderea242120	K05871
Ssiderea233688	K04434
Ssiderea256605	K03654
Ssiderea253203	K10733
Ssiderea232464	K17300
Ssiderea262463	K05097
Ssiderea247720	K17632
Ssiderea231336	K07868
Ssiderea241632	K13299
Ssiderea254590	K20471
Ssiderea251257	K10264
Ssiderea259824	K01022
Ssiderea254502	K18622
Ssiderea255407	K05126
Ssiderea205269	K09848
Ssiderea255046	K01019
Ssiderea242745	K04431
Ssiderea258929	K04659
Ssiderea242517	K08267
Ssiderea259378	K15865
Ssiderea256540	K25163
Ssiderea220733	K04978
Ssiderea246555	K24964
Ssiderea248595	K04160
Ssiderea207801	K02542
Ssiderea210919	K16816
Ssiderea263753	K07497
Ssiderea244985	K05592
Ssiderea244661	K01025
Ssiderea242895	K02168
Ssiderea253934	K11393
Ssiderea252281	K08069
Ssiderea218963	K00432
Ssiderea259084	K23167
Ssiderea245369	K04205
Ssiderea242150	K24272
Ssiderea252552	K14530
Ssiderea234971	K00069
Ssiderea132765	K06560
Ssiderea240505	K23908
Ssiderea258331	K07515
Ssiderea53544	K01310
Ssiderea263783	K05648
Ssiderea263557	K00626
Ssiderea250645	K25727
Ssiderea256289	K26111
Ssiderea260007	K03128
Ssiderea261896	K19013
Ssiderea232675	K05202
Ssiderea252149	K08266
Ssiderea204883	K10841
Ssiderea247069	K02366
Ssiderea321550	K23628
Ssiderea248168	K01374
Ssiderea237597	K19951
Ssiderea252492	K03234
Ssiderea9459	K02639
Ssiderea338754	K18592
Ssiderea257247	K04043
Ssiderea253034	K16866
Ssiderea243603	K00432
Ssiderea223825	K15700
Ssiderea257499	K07207
Ssiderea251320	K00627
Ssiderea249643	K23845
Ssiderea218043	K05312
Ssiderea163870	K19527
Ssiderea238011	K10408
Ssiderea216034	K00710
Ssiderea261962	K04988
Ssiderea259441	K04662
Ssiderea74494	K16506
Ssiderea261914	K18080
Ssiderea260149	K15701
Ssiderea180936	K10419
Ssiderea203926	K17264
Ssiderea257957	K25459
Ssiderea263259	K22733
Ssiderea261523	K24747
Ssiderea232976	K02893
Ssiderea263601	K03068
Ssiderea248440	K17783
Ssiderea239922	K21440
Ssiderea23997	K26163
Ssiderea236798	K09666
Ssiderea242625	K02542
Ssiderea230737	K04224
Ssiderea261122	K11853
Ssiderea253928	K19370
Ssiderea239823	K02727
Ssiderea232722	K10758
Ssiderea227070	K25427
Ssiderea262302	K19949
Ssiderea258597	K16572
Ssiderea251450	K19511
Ssiderea246038	K25442
Ssiderea247590	K01324
Ssiderea263740	K07497
Ssiderea263685	K10268
Ssiderea257129	K24974
